working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
2,38,39.0,748.0,6,100.0,3,18.0,389.0,73,880.0,1,92.0,5.0,97.0,7,91.0,288.0,2013,BARRY CALLEBAUT AG,-6.68%
2,40,36.0,767.0,6,514.0,3,21.0,958.0,70,810.0,1,125.0,53.0,114.0,2,28.0,354.0,2013,BEL SA,-7.47%
1,79,3.0,771.0,4,673.0,2,52.0,754.0,53,81.0,807,418.64977022698787,6.0,417.0,62,20.0,293.0,2013,MAPLE LEAF FOODS INC,
2,11,76.0,752.0,5,101.0,2,77.0,967.0,63,995.0,918,418.64977022698787,10.0,500.0,16,73.0,887.0,2013,KEWPIE CORP,-10.89%
1,98,23.0,628.0,4,937.0,2,63.0,521.0,61,119.0,895,418.64977022698787,3.0,551.0,7,79.0,725.0,2013,CALBEE INCORPORATED,-14.00%
1,57,9.0,956.0,4,23.0,2,8.0,657.0,47,931.0,738,418.64977022698787,5.0,941.0,33,66.0,381.0,2013,KIKKOMAN CORPORATION,-10.26%
1,88,14.0,756.0,4,758.0,2,45.0,382.0,56,307.0,814,418.64977022698787,4.0,511.0,99,14.0,333.03157793395593,2013,ORKLA ASA,-5.02%
1,61,82.0,24.0,3,877.0,2,14.0,164.0,49,803.0,708,418.64977022698787,12.0,984.0,6,35.0,747.0,2013,DEVRO PLC,-26.14%
1,38,33.0,202.0,3,270.0,1,83.0,795.0,42,825.0,587,418.64977022698787,309.0,357.94894756277694,75,305.0,333.03157793395593,2013,TTET UNION CORPORATION,-55.63%
82,5,556.0,445.7999546896239,2,921.0,1,17.0,887.0,23,395.0,550,418.64977022698787,13.0,220.0,22,18.0,810.0,2013,"MCCORMICK & COMPANY,INCORPORATED ",-1.78%
91,25,253.0,445.7999546896239,2,317.0,1,21.0,291.0,28,58.0,420,418.64977022698787,2.0,27.0,3,50.0,745.0,2013,BOURBON CORPORATION,-45.50%
92,29,719.0,445.7999546896239,2,122.0,1,22.0,480.0,28,674.0,387,418.64977022698787,207.0,357.94894756277694,50,421.0,333.03157793395593,2013,NAMCHOW HOLDINGS CO LTD,-20.32%
77,32,66.0,445.7999546896239,2,403.0,99,42.0,437.0365710630131,21,752.0,446,418.64977022698787,46.0,820.0,4,32.0,270.0,2013,CRANSWICK PLC,-10.05%
65,75,52.0,445.7999546896239,1,480.0,85,245.0,437.0365710630131,19,362.0,273,418.64977022698787,6.0,317.0,7,6.0,301.0,2013,YAKULT HONSHA CO LTD,-3.37%
37,18,30.0,445.7999546896239,946,400.9971119806223,48,81.0,437.0365710630131,11,106.0,165,418.64977022698787,5.0,545.0,26,32.0,861.0,2013,RAISIO OYJ,-14.24%
33,37,361.0,445.7999546896239,1,201.0,45,283.0,437.0365710630131,10,99.0,206,418.64977022698787,3.0,442.0,9,97.0,662.0,2013,EMMI AG,-2.43%
20,16,29.0,445.7999546896239,966,400.9971119806223,29,548.0,437.0365710630131,6,393.0,191,418.64977022698787,37.0,357.94894756277694,11,232.0,333.03157793395593,2013,TAIYEN BIOTECH COMPANY LIMITED,-59.96%
14,62,424.0,445.7999546896239,339,400.9971119806223,19,341.0,437.0365710630131,4,518.0,62,418.64977022698787,83.0,357.94894756277694,7,944.0,333.03157793395593,2013,LIAN HWA FOODS CORP,-13.71%
14,98,16.0,17.0,94,87.0,18,96.0,47.0,4,20.0,12,39.0,13.0,653.0,98,89.0,40.0,2013,NTPC LIMITED,-5074.94%
3,37,56.0,73.0,10,52.0,4,59.0,4.0,1,5.0,2,13.0,63.0,621.0,11,90.0,41.0,2013,YUNIPRO PAO,-2746.81%
7,5,21.0,22.0,29,43.0,8,85.0,60.0,2,6.0,3,93.0,2.0,90.0,3,87.0,48.0,2013,"NRG ENERGY,INC. ",-1175.49%
6,30,53.0,76.0,26,66.0,7,98.0,78.0,1,85.0,3,67.0,4.0,8.0,3,35.0,56.0,2013,AES CORP,-325.89%
5,67,20.0,0.0,14,99.0,7,58.0,96.0,1,76.0,2,69.0,11.0,666.0,4,14.0,2.0,2013,"ELECTRIC POWER DEVELOPMENT CO.,LTD ",-1118.58%
2,86,21.0,39.0,10,22.0,3,81.0,11.0,87,49.0,2,62.0,44.0,871.0,21,85.0,2.0,2013,TRANSALTA CORPORATION,-1203.78%
1,79,67.0,75.0,7,39.0,2,38.0,99.0,54,32.0,1,19.0,92.0,926.0,7,7.0,86.0,2013,DRAX GROUP PLC,-693.22%
1,28,6.0,53.0,3,44.0,1,70.0,50.0,39,66.0,84,741.0,660.0,357.94894756277694,6,37.0,91.0,2013,GLOW ENERGY PUBLIC COMPANY LIMITED,-350.54%
83,74,3.0,587.0,3,48.0,1,19.0,81.0,26,42.0,85,565.0,482.0,357.94894756277694,13,60.0,72.0,2013,RATCH GROUP PCL,-551.93%
86,3,34.0,657.0,3,66.0,1,12.0,7.0,25,67.0,1,12.0,27.0,271.0,4,81.0,47.0,2013,CAPITAL POWER CORP,-333.25%
47,94,51.0,600.0,1,96.0,63,23.0,331.0,14,45.0,1,4.0,8.0,445.0,17,31.0,60.0,2013,ENEL GENERACION CHILE SA,-43.96%
24,29,97.0,8.0,76,778.0,29,45.0,294.0,6,87.0,11,80.0,13.0,36.0,29,55.0,40.0,2013,SNAM SPA,-8.90%
20,57,94.0,257.0,6,80.0,5,41.0,169.0,73,437.0,43,26.0,86.52003377341111,357.94894756277694,2,63.0,62.0,2013,ENGIE BRASIL ENERGIA SA,-281.22%
29,3,236.0,445.7999546896239,657,400.9971119806223,38,979.0,437.0365710630131,8,985.0,120,418.64977022698787,20.0,357.94894756277694,1,21.0,278.0,2013,EDP RENOVAVEIS,-0.50%
14,77,13.0,445.7999546896239,427,400.9971119806223,18,806.0,437.0365710630131,4,398.0,68,418.64977022698787,1.0,412.0,7,734.0,333.03157793395593,2013,INFIGEN ENERGY,-5.36%
3,3,85.0,94.0,31,37.0,16,93.0,323.0,36,9.0,6,73.0,3.0,26.0,2,91.0,30.0,2013,ENDESA SA,-4819.48%
37,3,70.0,13.0,1,66.0,48,48.0,359.0,11,5.0,25,129.0,13.0,525.0,1,8.0,65.0,2013,ENERGA SPOLKA AKCYJNA,-29021.54%
10,58,77.0,5.0,34,64.0,13,53.0,20.0,3,14.0,5,35.0,19.0,57.0,18,13.0,16.0,2013,DUKE ENERGY CORP,-535.29%
7,14,99.0,41.0,24,79.0,9,97.0,81.0,2,25.0,4,76.0,86.52003377341111,357.94894756277694,18,73.0,16.0,2013,ELECTRICITE DE FRANCE,-535.26%
24,3,52.0,7.0,51,75.0,24,81.0,65.0,5,72.0,9,15.0,2.0,99.0,15,6.0,87.0,2013,RWE AG,-500.05%
2,89,51.0,66.0,7,37.0,3,57.0,87.0,82,46.0,1,28.0,19.0,80.0,18,9.0,8.0,2013,EXELON CORPORATION,-576.86%
12,66,18.0,64.0,33,7.0,16,91.0,91.0,3,91.0,6,15.0,12.0,21.0,4,44.0,37.0,2013,"AMERICAN ELECTRIC POWER COMPANY,INC. ",-562.04%
15,26,3.0,85.0,38,39.0,19,64.0,51.0,4,54.0,7,13.0,52.0,36.0,7,99.0,51.0,2013,TOKYO ELECTRIC POWER COMPANY INCORPORATED (THE),
4,94,61.0,93.0,11,98.0,6,44.0,46.0,1,49.0,2,18.0,12.0,4.0,6,1.0,49.0,2013,NEXTERA ENERGY INC,-311.85%
10,32,10.0,28.0,35,26.0,13,12.0,5.0,3,5.0,5,18.0,13.0,59.0,5,37.0,94.0,2013,SOUTHERN CO,-237.66%
6,91,51.0,91.0,16,51.0,9,9.0,7.0,2,11.0,3,3.0,11.0,86.0,2,58.0,91.0,2013,FIRSTENERGY CORPORATION,-446.56%
8,43,12.0,2.0,19,23.0,10,77.0,44.0,2,51.0,3,47.0,25.0,5.0,5,13.0,86.0,2013,KANSAI ELECTRIC POWER COMPANY  INCORPORATED (THE),
4,34,97.0,35.0,10,40.0,5,70.0,91.0,1,33.0,1,91.0,7.0,66.0,4,6.0,33.0,2013,DTE ENERGY COMPANY,-759.63%
5,76,22.0,29.0,21,23.0,7,55.0,56.0,1,74.0,3,29.0,35.0,673.0,3,65.0,14.0,2013,PGE POLSKA GRUPA ENERGETYCZNA SA,-401.26%
5,52,98.0,19.0,12,58.0,6,95.0,66.0,1,62.0,2,28.0,23.0,21.0,3,90.0,46.0,2013,CHUBU ELECTRIC POWER CO INC,
5,26,81.0,89.0,12,82.0,6,73.0,78.0,1,57.0,2,28.0,15.0,70.0,2,76.0,27.0,2013,TOHOKU ELECTRIC POWER CO INC,
5,23,65.0,31.0,14,50.0,6,74.0,69.0,1,56.0,2,52.0,13.0,54.0,2,75.0,6.0,2013,KYUSHU ELECTRIC POWER CO INC,
2,42,91.0,5.0,10,15.0,2,87.0,33.0,66,58.0,1,36.0,13.0,30.0,2,62.0,41.0,2013,TATA POWER COMPANY LIMITED,-694.75%
4,41,33.0,68.0,10,70.0,5,69.0,14.0,1,32.0,1,91.0,10.0,51.0,2,33.0,52.0,2013,CHUGOKU ELECTRIC POWER CO INC,
3,96,45.0,60.0,14,36.0,5,25.0,30.0,1,20.0,2,31.0,86.52003377341111,357.94894756277694,2,12.0,57.0,2013,PUBLIC POWER CORPORATION SA,-732.57%
3,46,48.0,69.0,9,76.0,4,51.0,76.0,1,5.0,1,62.0,3.0,59.0,27,37.0,22.0,2013,WEC ENERGY GROUP INC,-367.73%
77,26,52.0,44.0,1,48.0,84,76.0,772.0,19,76.0,27,524.0,12.0,41.0,2,76.0,80.0,2013,PG&E CORPORATION,-201.62%
2,94,21.0,41.0,13,86.0,3,66.0,95.0,83,38.0,1,97.0,9.0,48.0,29,11.0,24.0,2013,PPL CORP,-101.61%
3,3,94.0,68.0,10,64.0,4,1.0,92.0,92,71.0,1,72.0,1.0,18.0,13,75.0,98.0,2013,CEZ A.S,-120.44%
2,75,16.0,82.0,8,82.0,3,51.0,86.0,82,28.0,1,31.0,2.0,60.0,38,48.0,24.0,2013,ALLIANT ENERGY CORPORATION,-595.78%
3,7,11.0,22.0,13,79.0,3,75.0,41.0,87,43.0,1,76.0,4.0,64.0,1,53.0,79.0,2013,AMEREN CORPORATION,-264.68%
1,86,41.0,27.0,7,74.0,2,40.0,72.0,55,53.0,1,12.0,45.0,919.0,72,95.0,27.0,2013,AGL ENERGY LTD,-241.79%
2,14,93.0,78.0,5,18.0,2,81.0,83.0,65,47.0,95,585.0,4.0,50.0,29,37.0,58.0,2013,NISOURCE INC.,-225.91%
2,36,74.0,42.0,5,54.0,3,12.0,81.0,73,3.0,1,1.0,2.0,28.0,1,28.0,42.0,2013,OGE ENERGY CORPORATION,-437.15%
2,17,0.0,15.0,7,9.0,2,76.0,61.0,64,4.0,1,13.0,5.0,10.0,1,12.0,61.0,2013,HOKKAIDO ELECTRIC POWER COMPANY INCORPORATED,
2,5,71.0,76.0,5,26.0,2,65.0,44.0,61,92.0,91,521.0,4.0,31.0,1,8.0,88.0,2013,HOKURIKU ELECTRIC POWER COMPANY,-1878.47%
1,89,45.0,35.0,5,76.0,2,52.0,47.0,58,47.0,98,228.0,86.52003377341111,357.94894756277694,17,49.0,54.0,2013,EDP - ENERGIAS DE PORTUGAL S.A.,-86.79%
1,96,99.0,18.0,5,9.0,2,53.0,60.0,59,2.0,89,494.0,4.0,92.0,1,32.0,62.0,2013,SHIKOKU ELECTRIC POWER CO INC,
1,78,54.0,34.0,4,79.0,2,26.0,83.0,52,38.0,83,203.0,7.0,93.0,8,4.0,52.0,2013,PUBLIC SERVICE ENTERPRISE GROUP INC.,-82.42%
1,57,9.0,37.0,3,75.0,2,6.0,46.0,48,4.0,69,124.0,2.0,74.0,6,5.0,49.0,2013,PINNACLE WEST CAPITAL CORPORATION,-193.53%
1,27,20.0,16.0,6,14.0,1,36.0,82.0,31,37.0,1,95.0,9.0,74.0,1,11.0,32.0,2013,ATCO LTD,-117.13%
99,59,25.0,35.0,2,9.0,1,21.0,17.0,28,0.0,38,541.0,8.0,40.0,13,37.0,84.0,2013,SEMPRA ENERGY,-59.12%
1,71,28.0,626.0,3,917.0,2,27.0,805.0,53,408.0,713,418.64977022698787,86.52003377341111,357.94894756277694,1,3.0,45.0,2013,"REN - REDES ENERGETICAS NACIONAIS,SGPS,S.A. ",-238.09%
89,49,68.0,601.0,4,41.0,1,13.0,78.0,26,11.0,60,507.0,10.0,829.0,66,73.0,773.0,2013,ENEA SA,-349.29%
78,9,51.0,350.0,1,99.0,1,4.0,84.0,24,37.0,36,589.0,86.52003377341111,357.94894756277694,42,86.0,742.0,2013,SUEZ SA,-63.52%
77,91,78.0,356.0,1,84.0,1,2.0,73.0,23,95.0,33,782.0,99.0,355.0,42,12.0,104.0,2013,"IDACORP,INC. ",-272.22%
62,48,70.0,358.0,1,31.0,69,19.0,548.0,16,4.0,24,264.0,9.0,82.0,28,20.0,795.0,2013,"CONSOLIDATED EDISON,INC. ",-28.40%
26,74,35.0,125.0,95,326.0,30,36.0,927.0,6,34.0,19,36.0,5.0,80.0,24,56.0,76.0,2013,EVERSOURCE ENERGY,-33.82%
40,35,89.0,254.0,1,0.0,53,91.0,310.0,12,57.0,18,206.0,86.52003377341111,357.94894756277694,7,37.0,94.0,2013,VERBUND AG,-46.15%
25,29,24.0,612.0,1,29.0,27,67.0,207.0,6,7.0,17,877.0,3.0,55.0,10,2.0,78.0,2013,MDU RESOURCES GROUP INC,-71.49%
29,45,80.0,246.0,75,571.0,37,79.0,418.0,8,71.0,16,330.0,1.0,56.0,2,41.0,17.0,2013,CONTACT ENERGY LTD,-121.30%
25,18,47.0,758.0,58,100.0,33,44.0,624.0,7,84.0,10,514.0,7.0,749.0,13,78.0,803.0,2013,AUSNET SERVICES LTD,-43.80%
20,12,89.0,879.0,58,279.0,25,47.0,506.0,5,82.0,10,689.0,1.0,28.0,10,24.0,215.0,2013,AVISTA CORPORATION,-84.11%
5,65,68.0,409.0,17,466.0,6,75.0,932.0,1,50.0,4,601.0,86.0,554.0,1,27.0,33.0,2013,MERCURY NZ LTD,-34.73%
5,74,9.0,399.0,13,129.0,7,63.0,526.0,1,79.0,2,389.0,86.52003377341111,357.94894756277694,3,14.0,772.0,2013,BKW AG,
2,57,95.0,762.0,9,553.0,3,34.0,854.0,73,222.0,1,700.0,1.0,33.0,1,71.0,28.0,2013,NEWS CORP,-31.04%
1,92,89.0,779.0,5,274.0,2,56.0,267.0,59,54.0,940,418.64977022698787,18.0,42.0,1,4.0,952.0,2013,JCDECAUX SA,-4.15%
54,45,739.0,445.7999546896239,1,706.0,65,949.0,437.0365710630131,14,997.0,300,418.64977022698787,3.0,881.0,26,950.0,333.03157793395593,2013,MEDIA PRIMA BHD,-6.75%
48,47,407.0,445.7999546896239,1,43.0,60,873.0,437.0365710630131,14,168.0,191,418.64977022698787,32.0,468.0,24,912.0,333.03157793395593,2013,AXEL SPRINGER AG,-2.67%
16,18,202.0,445.7999546896239,922,400.9971119806223,21,342.0,437.0365710630131,4,346.0,155,418.64977022698787,11.0,545.0,18,44.0,680.0,2013,IPSOS SA,-2.43%
18,1,279.0,445.7999546896239,639,400.9971119806223,22,377.0,437.0365710630131,5,80.0,105,418.64977022698787,2.0,390.0,13,630.0,333.03157793395593,2013,GEDI GRUPPO EDITORIALE SPA,-6.29%
9,63,13.0,29.0,30,76.0,13,14.0,31.0,2,99.0,5,64.0,28.0,357.94894756277694,20,86.0,73.0,2013,LAFARGEHOLCIM LTD,-377.28%
5,69,53.0,70.0,18,16.0,7,63.0,13.0,1,74.0,3,23.0,3.0,36.0,3,97.0,9.0,2013,HEIDELBERGCEMENT AG,-329.36%
4,25,73.0,48.0,13,9.0,5,79.0,30.0,1,32.0,2,40.0,24.0,780.0,2,33.0,55.0,2013,CEMEX SAB DE CV,-292.55%
4,34,52.0,89.0,15,9.0,5,84.0,76.0,1,33.0,2,60.0,10.0,68.0,16,79.0,84.0,2013,BHP GROUP PLC,-32.54%
4,31,41.0,24.0,15,85.0,5,73.0,84.0,1,30.0,2,61.0,16.0,27.0,16,84.0,33.0,2013,BHP GROUP LTD,-21.05%
3,35,24.0,35.0,16,50.0,3,94.0,59.0,89,66.0,2,26.0,2.0,91.0,56,37.0,73.0,2013,RIO TINTO LIMITED,-28.92%
3,22,34.0,18.0,16,44.0,3,90.0,74.0,88,86.0,2,25.0,1.0,78.0,56,36.0,32.0,2013,RIO TINTO PLC,-27.90%
2,86,98.0,17.0,33,17.0,1,86.0,66.0,50,63.0,1,97.0,185.0,357.94894756277694,10,80.0,368.0,2013,GLENCORE PLC,-68.89%
2,9,76.0,61.0,5,16.0,2,23.0,72.0,48,96.0,98,207.0,43.0,42.0,28,80.0,38.0,2013,ACC LIMITED,-1429.86%
7,99,22.0,395.0,1,9.0,6,17.0,768.0,2,64.0,21,82.0,1.0,99.0,1,99.0,85.0,2013,GRUPO MEXICO S.A.B DE C.V.,-57.81%
1,71,62.0,63.0,4,87.0,1,81.0,83.0,40,60.0,92,335.0,35.0,55.0,15,49.0,42.0,2013,AMBUJA CEMENTS LTD,-1017.11%
1,47,45.0,96.0,6,71.0,1,84.0,47.0,41,46.0,1,4.0,1.0,2.0,11,72.0,88.0,2013,ANGLO AMERICAN PLC,-30.29%
64,77,78.0,468.0,2,61.0,66,62.0,624.0,14,91.0,36,792.0,1.0,33.0,80,91.0,89.0,2013,ANGLO AMERICAN PLATINUM LTD,-272.58%
1,42,6.0,25.0,3,31.0,1,88.0,64.0,44,20.0,59,737.0,32.0,571.0,1,89.0,16.0,2013,SEMEN INDONESIA (PERSERO) TBK PT,-255.53%
1,39,53.0,88.0,3,24.0,1,85.0,51.0,43,46.0,58,721.0,17.0,783.0,1,46.0,7.0,2013,TAIHEIYO CEMENT CORPORATION,-370.47%
1,35,96.0,91.0,3,19.0,1,80.0,71.0,42,32.0,57,700.0,30.0,618.0,74,41.0,881.0,2013,MITSUBISHI MATERIALS CORPORATION,-278.21%
1,20,49.0,27.0,2,77.0,1,32.0,98.0,29,60.0,52,692.0,21.0,6.0,4,89.0,9.0,2013,SHREE CEMENT LTD,-699.70%
76,43,26.0,166.0,2,52.0,87,90.0,613.0,19,66.0,3,95.0,11.0,32.0,1,85.0,66.0,2013,CEMENTOS ARGOS S.A.,-264.96%
67,9,34.0,286.0,1,95.0,91,40.0,474.0,20,98.0,36,723.0,19.0,192.0,1,44.0,4.0,2013,TAIWAN CEMENT CORPORATION,-117.06%
63,54,1.0,738.0,1,74.0,84,75.0,489.0,19,70.0,30,655.0,12.0,876.0,1,2.0,67.0,2013,SOLUSI BANGUN INDONESIA TBK PT,-392.69%
32,56,68.0,879.0,1,82.0,33,45.0,513.0,7,9.0,26,787.0,76.0,77.0,23,14.0,51.0,2013,IMPALA PLATINUM HOLDINGS LIMITED,-139.22%
47,24,26.0,344.0,1,46.0,62,21.0,499.0,14,11.0,27,550.0,21.0,25.0,24,80.0,973.0,2013,PPC LTD,-265.00%
39,80,55.0,62.0,1,74.0,49,94.0,838.0,11,55.0,23,614.0,33.0,137.0,5,22.0,75.0,2013,ERAMET,
41,20,41.0,597.0,1,26.0,56,14.0,4.0,12,85.0,23,423.0,11.0,600.0,22,60.0,547.0,2013,ASIA CEMENT CORP,-189.39%
40,79,64.0,280.0,1,64.0,43,14.0,595.0,9,91.0,2,1.0,5.0,79.0,55,32.0,917.0,2013,CEMEX LATAM HOLDING SA,-104.82%
32,43,32.0,72.0,1,0.0,44,27.0,324.0,10,6.0,18,912.0,1.0,18.0,7,96.0,23.0,2013,BORAL LIMITED,-256.81%
19,44,7.0,380.0,38,92.0,19,8.0,484.0,4,44.0,6,695.0,50.0,72.0,18,67.0,48.0,2013,AFRICAN RAINBOW MINERALS LIMITED,-88.72%
23,64,41.0,228.0,1,2.0,31,15.0,495.0,7,3.0,16,548.0,38.0,750.0,12,33.0,48.0,2013,IMERYS SA,-62.03%
32,86,14.0,711.0,83,231.0,43,58.0,426.0,10,17.0,14,615.0,27.0,918.0,1,57.0,84.0,2013,ADELAIDE BRIGHTON LIMITED,-199.91%
17,79,0.0,53.0,73,753.0,18,36.0,205.0,4,13.0,10,55.0,34.0,51.0,12,93.0,89.0,2013,ASSORE LIMITED,-85.58%
29,96,56.0,646.0,1,6.0,37,85.0,237.0,8,68.0,16,952.0,2.0,44.0,15,61.0,106.0,2013,TECK RESOURCES LIMITED,-15.72%
4,96,1.0,801.0,11,202.0,5,6.0,938.0,1,14.0,2,173.0,7.0,94.0,23,67.0,77.0,2013,COMPASS MINERALS INTERNATIONAL INC,-154.15%
2,99,13.0,430.0,12,456.0,3,89.0,475.0,88,432.0,1,897.0,19.0,397.0,23,66.0,51.0,2013,ILUKA RESOURCES LIMITED,-164.63%
24,61,11.0,262.0,67,819.0,32,37.0,963.0,7,56.0,11,314.0,19.0,232.0,24,16.0,88.0,2013,SUMITOMO METAL MINING CO LTD,-27.71%
24,47,56.0,908.0,60,778.0,32,70.0,674.0,7,62.0,11,96.0,8.0,429.0,13,40.0,573.0,2013,INDUSTRIAS PENOLES S.A.B. DE CV,-31.63%
22,42,72.0,397.0,56,632.0,30,7.0,778.0,6,99.0,10,407.0,4.0,328.0,34,42.0,301.0,2013,POSCO CHEMICAL CO LTD,-327.78%
20,78,12.0,906.0,47,277.0,27,22.0,345.0,6,36.0,8,613.0,5.0,512.0,67,69.0,284.0,2013,WIENERBERGER AG,-746.74%
10,30,50.0,897.0,60,476.0,7,66.0,797.0,1,67.0,7,372.0,43.0,5.0,10,30.0,30.0,2013,BOLIDEN AB,-79.86%
17,21,24.0,508.0,55,985.0,19,34.0,606.0,4,20.0,9,325.0,19.0,49.0,7,89.0,978.0,2013,VULCAN MATERIALS COMPANY,-116.07%
15,93,15.0,64.0,40,104.0,21,26.0,703.0,4,95.0,7,268.0,9.0,976.0,1,28.0,22.0,2013,DOWA HOLDINGS COMPANY LIMITED,-74.78%
13,30,14.0,570.0,33,279.0,17,65.0,154.0,4,12.0,5,895.0,9.0,924.0,7,25.0,27.0,2013,MITSUI MINING & SMELTING CO LTD,-86.27%
8,75,90.0,911.0,22,956.0,11,51.0,556.0,2,69.0,3,926.0,15.0,19.0,2,59.0,27.0,2013,ANEKA TAMBANG TBK PT,-332.15%
6,12,4.0,138.0,34,945.0,5,71.0,324.0,1,30.0,3,721.0,11.0,30.0,4,14.0,39.0,2013,NORTHAM PLATINUM LTD,-170.97%
8,0,57.0,566.0,18,395.0,10,63.0,966.0,2,49.0,3,338.0,752.0,357.94894756277694,4,38.0,589.0,2013,HSING TA CEMENT COMPANY LIMITED,-757.17%
5,56,56.0,84.0,23,799.0,7,23.0,715.0,1,63.0,3,602.0,38.0,249.0,1,52.0,52.0,2013,CSR LIMITED,-147.30%
5,60,82.0,987.0,13,245.0,7,45.0,566.0,1,74.0,2,390.0,1.0,329.0,29,92.0,930.0,2013,OSAKA TITANIUM TECHNOLOGIES CO.LIMITED.,-154.46%
5,36,89.0,246.0,20,489.0,7,2.0,895.0,1,61.0,3,170.0,7.0,104.0,4,93.0,563.0,2013,AMG ADVANCED METALLURGICAL GROUP N.V.,-198.64%
3,4,50.0,275.0,6,975.0,4,4.0,772.0,94,856.0,1,270.0,953.0,357.94894756277694,15,60.0,610.0,2013,TOHO TITANIUM CO LTD,-426.66%
1,2,49.0,824.0,1,747.0,67,22.0,437.0365710630131,15,152.0,321,418.64977022698787,275.0,357.94894756277694,1,18.0,95.0,2013,KENMARE RESOURCES PLC,-584.95%
1,36,84.0,725.0,3,744.0,1,70.0,662.0,39,870.0,603,418.64977022698787,74.0,58.0,35,5.0,297.0,2013,GEM DIAMONDS LIMITED,-46.29%
1,7,38.0,32.0,3,85.0,1,36.0,831.0,31,945.0,494,418.64977022698787,5.0,169.0,31,0.0,561.0,2013,LUCARA DIAMOND CORP,-15.50%
41,4,935.0,445.7999546896239,2,956.0,51,589.0,437.0365710630131,11,61.0,405,418.64977022698787,6.0,969.0,82,89.0,623.0,2013,WESTERN AREAS LTD,-46.72%
1,13,31.0,523.0,2,930.0,1,50.0,995.0,35,133.0,529,418.64977022698787,1.0,33.0,61,775.0,333.03157793395593,2013,CHC RESOURCES CORP,-33.50%
54,21,810.0,445.7999546896239,2,429.0,70,338.0,437.0365710630131,15,881.0,364,418.64977022698787,4.0,107.0,49,1.0,253.0,2013,PANORAMIC RESOURCES LIMITED,
61,70,950.0,445.7999546896239,3,713.0,39,574.0,437.0365710630131,8,748.0,382,418.64977022698787,2.0,77.0,30,5.0,391.0,2013,MARSHALLS PLC,-42.09%
1,60,53.0,758.0,3,502.0,2,3.0,460.0,47,667.0,639,418.64977022698787,13.0,464.0,3,24.0,3.0,2013,HUDBAY MINERALS INC,166.89%
2,20,24.0,21.0,5,3.0,2,92.0,60.0,68,58.0,91,725.0,10.0,153.0,1,20.0,60.0,2013,"WASTE MANAGEMENT,INC. ",-108.75%
1,84,44.0,5.0,4,22.0,2,45.0,18.0,57,47.0,76,813.0,27.0,319.0,1,36.0,9.0,2013,SWIRE PACIFIC LIMITED,-139.42%
50,83,69.0,599.0,1,16.0,67,60.0,761.0,15,84.0,21,295.0,1.0,184.0,4,77.0,76.0,2013,COVANTA HOLDING CORPORATION,-247.64%
15,21,93.0,520.0,47,416.0,20,69.0,313.0,4,74.0,8,651.0,2.0,825.0,8,33.0,793.0,2013,CHINA EVERBRIGHT INTERNATIONAL LIMITED,-60.82%
9,50,33.0,527.0,24,287.0,12,72.0,19.0,2,95.0,4,389.0,226.0,357.94894756277694,36,35.0,499.0,2013,SECHE ENVIRONNEMENT,-277.39%
8,52,28.0,64.0,19,527.0,11,33.0,553.0,2,65.0,3,555.0,771.0,357.94894756277694,22,16.0,567.0,2013,AEON MALL COMPANY LIMITED,-22.37%
7,55,38.0,579.0,17,317.0,10,4.0,748.0,2,35.0,3,153.0,629.0,357.94894756277694,4,14.0,27.0,2013,CLEANAWAY WASTE MANAGEMENT LTD,-24.86%
7,13,75.0,221.0,16,330.0,9,48.0,270.0,2,22.0,2,973.0,331.0,357.94894756277694,3,90.0,858.0,2013,CASELLA WASTE SYSTEMS INC,-415.94%
6,51,11.0,157.0,14,906.0,8,66.0,9.0,2,3.0,2,713.0,418.0,357.94894756277694,18,40.0,374.0,2013,RENEWI PLC,-140.69%
6,59,49.0,989.0,15,74.0,8,69.0,26.0,2,3.0,2,744.0,18.0,221.0,9,6.0,329.0,2013,"SM PRIME HOLDINGS,INC. ",-14.76%
5,44,39.0,332.0,12,432.0,7,5.0,156.0,1,64.0,2,265.0,42.0,513.0,5,19.0,395.0,2013,CAPITALAND LIMITED,-47.74%
4,42,10.0,686.0,10,339.0,5,88.0,581.0,1,37.0,1,891.0,3.0,375.0,26,9.0,983.0,2013,LENDLEASE GROUP,-19.07%
4,41,79.0,692.0,10,209.0,5,87.0,914.0,1,37.0,1,859.0,2.0,716.0,2,42.0,167.0,2013,SERCO GROUP PLC,-14.30%
4,33,22.0,228.0,10,237.0,5,76.0,604.0,1,34.0,1,869.0,6.0,904.0,3,41.0,730.0,2013,MITSUI FUDOSAN CO LTD,-3.93%
3,4,67.0,630.0,6,958.0,3,94.0,662.0,91,932.0,1,267.0,23.0,764.0,1,26.0,29.0,2013,AYALA LAND INC,-9.91%
4,6,95.0,576.0,9,363.0,5,33.0,559.0,1,24.0,1,708.0,2.0,548.0,2,19.0,374.0,2013,"CLEAN HARBORS,INC. ",-18.82%
