overall,reviewerID,asin,reviewText,summary,unixReviewTime,vote,Color1,Color2,Color3,Color4,Size,unixReviewTime,reviewTimeYear,reviewTimeMonth,reviewTimeWeek,reviewTimeDay,reviewTimeDayofweek,reviewTimeDayofyear,reviewTimeElapsed
5.0,A8I41EKH4UI1Y,B010RRWKT4,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200.0,0, Black,White,Anthracite,Stealth, 7.5 B(M) US,1485043200.0,2017.0,1.0,3.0,22.0,6.0,22.0,1485043200.0
5.0,ADJRDVMENHF0J,B010RRWKT4,"Good quality, perfect fit.  It's a Nike!",Good Sneaker,1484870400.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1484870400.0,2017.0,1.0,3.0,20.0,4.0,20.0,1484870400.0
5.0,A3QKKFB26AZSMG,B010RRWKT4,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600.0,0, Black,White,Anthracite,Stealth, 5 M US,1484697600.0,2017.0,1.0,3.0,18.0,2.0,18.0,1484697600.0
2.0,A1IE5BGNY2JTF4,B010RRWKT4,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600.0,0, Black,White,Anthracite,Stealth, 10 M US,1484697600.0,2017.0,1.0,3.0,18.0,2.0,18.0,1484697600.0
5.0,A1F6LKEC43RSZM,B010RRWKT4,"Very lightweight. Normal Nike quality. Pink is very bright , colors look great together.",colors look great together.,1484697600.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1484697600.0,2017.0,1.0,3.0,18.0,2.0,18.0,1484697600.0
5.0,A3BZKR332FQEP8,B010RRWKT4,Love them!!,Five Stars,1484697600.0,0, Black,Wolf Grey,White,Pink, 8.5 M US,1484697600.0,2017.0,1.0,3.0,18.0,2.0,18.0,1484697600.0
4.0,ARY4E7Y947T9P,B010RRWKT4,"Arrived on time. I probably should have gone with a 7.5 instead of an 8 because they do seem a little big, but if I wear thick socks they are fine. Also, they can sometimes make a very annoying squeaky noise when I run on certain surfaces so I'm trying to get them worn in. Over-all, I am satisfied with my purchase!",but if I wear thick socks they are fine. Also,1484697600.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1484697600.0,2017.0,1.0,3.0,18.0,2.0,18.0,1484697600.0
1.0,A8DR2Z71DERN0,B010RRWKT4,After less than a week the sole ripped off on the outside of the shoe,Poor quality for Nike,1484438400.0,21, Black,White,Anthracite,Stealth, 6.5 B(M) US,1484438400.0,2017.0,1.0,2.0,15.0,6.0,15.0,1484438400.0
4.0,A3RP2S6J4VUA7D,B010RRWKT4,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600.0,0, Ocean Fog,Blue Grey,Mango,missing, 9.5 M US,1484265600.0,2017.0,1.0,2.0,13.0,4.0,13.0,1484265600.0
5.0,A34NDY5V71MVJ6,B010RRWKT4,"I love these!  I ordered an 8.5 which is my normal shoe size and they fit great.  I used them for my strength training class and they performed well, and they are sooooo pretty!  Comfortable, low profile and stylish!",LOVE!,1484179200.0,0, Black,White,Anthracite,Stealth, 8 M US,1484179200.0,2017.0,1.0,2.0,12.0,3.0,12.0,1484179200.0
5.0,A2AXI9WHORKU6X,B010RRWKT4,Cute and comfortable,Five Stars,1484179200.0,0, Pink Blast,Stealth,Hyper Pink,White, 9.5 B(M) US,1484179200.0,2017.0,1.0,2.0,12.0,3.0,12.0,1484179200.0
5.0,AOYR5V85UYA8O,B010RRWKT4,Very comfortable.,Five Stars,1484006400.0,0, Black,Wolf Grey,White,Pink, 10 M US,1484006400.0,2017.0,1.0,2.0,10.0,1.0,10.0,1484006400.0
5.0,A38Z4KJHHVY0AU,B010RRWKT4,"Sizing was perfect as ordered. Quality appears good, still new, not too much more to report.",Correct size,1483747200.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1483747200.0,2017.0,1.0,1.0,7.0,5.0,7.0,1483747200.0
5.0,A1WK3VVSUB1FY7,B010RRWKT4,"Size really depends on the brand.  I wear a 6.5 in Nike and they fit me perfectly.  These shoes are comfortable, they wrap around my feet like a bandage but do not restrict movement.",Perfect for the gym,1483747200.0,0, Black,White,Anthracite,Stealth, 10.5 M US,1483747200.0,2017.0,1.0,1.0,7.0,5.0,7.0,1483747200.0
4.0,A3KWGJH9EBRLE8,B010RRWKT4,I was really excited when I opened the box to see the color is exactly like the image shows! I have the Nike flex tr 5 and used the same size to order these. They are a little bigger than expected but still comfortable.,... opened the box to see the color is exactly like the image shows,1483660800.0,0, Black,White,Anthracite,Stealth, 7 M US,1483660800.0,2017.0,1.0,1.0,6.0,4.0,6.0,1483660800.0
1.0,A199ICSPL9EXJ5,B010RRWKT4,"Returning these. the pictures on here make the shoe appear all black with a touch of pink in the check. however, the whole shoe has pink coming through. I was looking for an all black shoe. I ordered the Nike Women's Flex Supreme TR3 instead and love them!!!",I ordered the Nike Women's Flex Supreme TR3 instead and love them!,1483488000.0,0, Ocean Fog,Blue Grey,Mango,missing, 7 M US,1483488000.0,2017.0,1.0,1.0,4.0,2.0,4.0,1483488000.0
5.0,A11D8CLU9H24YK,B010RRWKT4,"wow these are the most comfortable, light weight shoes. I love them!!",so light & comfortable!,1483488000.0,0, Black,Wolf Grey,White,Pink, 9 M US,1483488000.0,2017.0,1.0,1.0,4.0,2.0,4.0,1483488000.0
5.0,A3A90ECS7ALV4T,B010RRWKT4,love the lightweight and the fit,Five Stars,1483228800.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 11 D(M) US,1483228800.0,2017.0,1.0,52.0,1.0,6.0,1.0,1483228800.0
5.0,A1LLX8PMQSAUHT,B010RRWKT4,"fits perfect, my daughter loves them",Five Stars,1483228800.0,0, Black,Wolf Grey,White,Pink, 8.5 M US,1483228800.0,2017.0,1.0,52.0,1.0,6.0,1.0,1483228800.0
5.0,A62VUJ6MUZU6M,B010RRWKT4,"Finally, after trying about 10 pairs of Nike's, these were a perfect fit.  They are light and very comfortable, I really just forget about my feet when I'm wearing them.",these were a perfect fit. They are light and very comfortable,1483142400.0,0, Black,White,Anthracite,Stealth, 6.5 B(M) US,1483142400.0,2016.0,12.0,52.0,31.0,5.0,366.0,1483142400.0
5.0,A37RTXMIC21YOH,B010RRWKT4,Came quick and my daughter LOVES them,Five Stars,1482969600.0,0, Bright Mango,Crimson,White,Blue, 7.5 B(M) US,1482969600.0,2016.0,12.0,52.0,29.0,3.0,364.0,1482969600.0
5.0,A2JMHGCCBZPYP4,B010RRWKT4,Great Gift - she loved it!  It's a nice shoe!,Five Stars,1482969600.0,0, Ocean Fog,Blue Grey,Mango,missing, 8 M US,1482969600.0,2016.0,12.0,52.0,29.0,3.0,364.0,1482969600.0
5.0,A29KOO6WMPLGOQ,B010RRWKT4,Perfect!,Just what I wanted!,1482883200.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 10 M US,1482883200.0,2016.0,12.0,52.0,28.0,2.0,363.0,1482883200.0
5.0,A3LWEZO2OWFJX5,B010RRWKT4,"Bought these for my daughter and she loves them.  She tried them on at a retail store a couple months prior, so I knew her exact size.",Bought these for my daughter and she loves them. ...,1482883200.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1482883200.0,2016.0,12.0,52.0,28.0,2.0,363.0,1482883200.0
5.0,A1IR4GED6BXNSR,B010RRWKT4,Great product and fast shipping!,Five Stars,1482796800.0,0, Black,White,Anthracite,Stealth, 6.5 B(M) US,1482796800.0,2016.0,12.0,52.0,27.0,1.0,362.0,1482796800.0
2.0,A9MNC403IAKFS,B010RRWKT4,"Tried one in the store and bought it online but it was a different  kind of shoe . Too big , different fit !",Tried one in the store and bought it online but ...,1482624000.0,2, Cool Grey,Team Orange,White,Metallic Platinum, 12 D(M) US,1482624000.0,2016.0,12.0,51.0,25.0,6.0,360.0,1482624000.0
5.0,ASEXDKPTYY14D,B010RRWKT4,"I had the older generation of this shoe that survived 2 or 3 mud runs and of all my aches and pains, my feet was not one of them. This is because of this shoe. Nike really dropped the mic with this.",I had the older generation of this shoe that survived ...,1482451200.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1482451200.0,2016.0,12.0,51.0,23.0,4.0,358.0,1482451200.0
5.0,AEHOCC2S72M38,B010RRWKT4,This pair fits perfect.....the first pair was wrong size in the right box.....definitely order again!!!!!,Five Stars,1482364800.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 12 D(M) US,1482364800.0,2016.0,12.0,51.0,22.0,3.0,357.0,1482364800.0
2.0,A1R7S4XNZLSLBH,B010RRWKT4,I returned these as they were not true to size. They ran large.,Not true to size,1481846400.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1481846400.0,2016.0,12.0,50.0,16.0,4.0,351.0,1481846400.0
1.0,A3PTZ7IHGU9BA8,B010RRWKT4,wrong shoes,One Star,1481760000.0,0, Black,White,Anthracite,Stealth, 10 M US,1481760000.0,2016.0,12.0,50.0,15.0,3.0,350.0,1481760000.0
5.0,AZ7P3NH09B66S,B010RRWKT4,There very nice,Nice,1481500800.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1481500800.0,2016.0,12.0,50.0,12.0,0.0,347.0,1481500800.0
5.0,A37OEAOYVLKYC,B010RRWKT4,"I actually have 3 pairs of these trainers.  They are very comfortable, there is a neoprene sleeve that goes around your ankle that makes them the most comfortable for me compared to normal athletic shoes.  They run a little narrow - for me this is perfect, but you may want to round up on the size or try on in the store first if your feet are on the wider side.",Great,1481500800.0,4, Black,White,Anthracite,Stealth, 7 M US,1481500800.0,2016.0,12.0,50.0,12.0,0.0,347.0,1481500800.0
4.0,A1QGX3IWOHIZYA,B010RRWKT4,Just too big otherwise I liked them!,Four Stars,1481155200.0,0, Black,White,Anthracite,Stealth, 8 M US,1481155200.0,2016.0,12.0,49.0,8.0,3.0,343.0,1481155200.0
4.0,A1DF4MM3K93J0W,B010RRWKT4,Comfortable shoe.  I would buy again,Four Stars,1480809600.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1480809600.0,2016.0,12.0,48.0,4.0,6.0,339.0,1480809600.0
4.0,A2VMKNYTJ973O3,B010RRWKT4,Light weight and comfortable.,Four Stars,1480636800.0,2, Cool Grey,Team Orange,White,Platinum, 7.5 M US,1480636800.0,2016.0,12.0,48.0,2.0,4.0,337.0,1480636800.0
5.0,A1OZMZ4FLR5UPW,B010RRWKT4,Fit my size perfectly and very comfortable!,Five Stars,1480636800.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 13 M US,1480636800.0,2016.0,12.0,48.0,2.0,4.0,337.0,1480636800.0
5.0,A3G2IEH99QRNYP,B010RRWKT4,Love these shoes! Needed new running shoes and these are perfect. Light weight and fit great!,Five Stars,1480550400.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 9 D(M) US,1480550400.0,2016.0,12.0,48.0,1.0,3.0,336.0,1480550400.0
5.0,A9E07GS8ZV3ON,B010RRWKT4,Purchased these for our teenage daughter. She loves them. For both casual wear and sports.,Five Stars,1480291200.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1480291200.0,2016.0,11.0,48.0,28.0,0.0,333.0,1480291200.0
5.0,ACDIEMICS7XGC,B010RRWKT4,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800.0,0, Bright Mango,Crimson,White,Blue, 7.5 B(M) US,1480204800.0,2016.0,11.0,47.0,27.0,6.0,332.0,1480204800.0
5.0,A1223JGQ0GRSPT,B010RRWKT4,Super light weight comfortable! Kick box in these and run too. Good support!,Super light weight versatile,1479859200.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 10.5 M US,1479859200.0,2016.0,11.0,47.0,23.0,2.0,328.0,1479859200.0
4.0,ATSUXY7ASCGPY,B010RRWKT4,Not a lot of arch support but really lightweight.,Four Stars,1479254400.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1479254400.0,2016.0,11.0,46.0,16.0,2.0,321.0,1479254400.0
5.0,AY6GA8WZR3JKV,B010RRWKT4,EXCELLENT,Five Stars,1479254400.0,0, Black,White,Anthracite,Stealth, 6.5 B(M) US,1479254400.0,2016.0,11.0,46.0,16.0,2.0,321.0,1479254400.0
3.0,A1NBH6OGAD3BSK,B010RRWKT4,Good for non-aerobic workout. Mesh was very comfortable but no support for lateral movrment.,Not for aerobic exercise,1479081600.0,0, Cool Grey,Team Orange,White,Metallic Platinum, 13 M US,1479081600.0,2016.0,11.0,46.0,14.0,0.0,319.0,1479081600.0
5.0,A3DIMXA53RL7P,B010RRWKT4,Favorite Nikes ever. I already owned this style and was ready for a new pair so I went with these. Love the color and they fit great.,Favorite Nikes ever,1478822400.0,0, Wolf Grey,Black-pink Blast,White,missing, 7 M US,1478822400.0,2016.0,11.0,45.0,11.0,4.0,316.0,1478822400.0
4.0,A2RI4IA5982B8I,B010RRWKT4,Light-weight comfy shoes.,Four Stars,1478822400.0,0, Black,White,Anthracite,Stealth, 8 M US,1478822400.0,2016.0,11.0,45.0,11.0,4.0,316.0,1478822400.0
5.0,A1EWNWTJPKEO4Z,B010RRWKT4,Tried a lot of shoes for cross training and these were the best!,... of shoes for cross training and these were the best!,1478649600.0,0, Green Glow,Seaweed - Hasta - White,missing,missing, 8.5 M US,1478649600.0,2016.0,11.0,45.0,9.0,2.0,314.0,1478649600.0
4.0,AXKDU1CHG7Y4,B010RRWKT4,"Wish they had a little more support/cushion, but I love everything else about them!","Overall, a grwat shoe.",1478563200.0,0, Wolf Grey,Black-pink Blast,White,missing, 5 M US,1478563200.0,2016.0,11.0,45.0,8.0,1.0,313.0,1478563200.0
5.0,A2FCRNY9C46Q4H,B010RRWKT4,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica pain that goes into my feet I have difficulty finding the proper support and comfort in shoes I would recommend these most definitely.,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica ...,1478476800.0,3, Blue Tint,Green Glow,Hasta,White, 8 M US,1478476800.0,2016.0,11.0,45.0,7.0,0.0,312.0,1478476800.0
3.0,AJWSFNS4F87M6,B010RRWKT4,After my purchased I found out they are overpriced. They feel good but I will not recommended if you need Wide fit.,They feel good but I will not recommended if you need Wide ...,1478390400.0,0, Blue Tint,Green Glow,Hasta,White, 9 M US,1478390400.0,2016.0,11.0,44.0,6.0,6.0,311.0,1478390400.0
3.0,A2KGKIJ528667I,B010RRWKT4,"I bought a pair of these in my size, but they are too small. I can get my feet in them but not comfortably. It's too bad because I can tell the soles are comfortable. Of course, now I've work them to work so I can't return them.",Get a half-size or more larger than usual.,1477785600.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1477785600.0,2016.0,10.0,43.0,30.0,6.0,304.0,1477785600.0
5.0,A2CP5A30XO5JUO,B010RRWKT4,Love them!  Very comfortable and great for weight training!,Love them! Very comfortable and great for weight training,1477699200.0,0, Black,White,Anthracite,Stealth, 8 M US,1477699200.0,2016.0,10.0,43.0,29.0,5.0,303.0,1477699200.0
3.0,A6IYTCB1PQ6NR,B010RRWKT4,Took other reviewers advice and went up half size and it was too large. I thought this was a more sock-like fit but it had a tongue that came up high on my ankle not at all sock like. Nice looking and very light weight with a rounded square toe that left plenty of room front foot and toes. These just weren't what I was looking for.,Not as expected,1477440000.0,0, Blue Tint,Green Glow,Hasta,White, 6 M US,1477440000.0,2016.0,10.0,43.0,26.0,2.0,300.0,1477440000.0
5.0,A3CXL2P49AQQRH,B010RRWKT4,Really comfortable and very cute.,Five Stars,1477353600.0,0, Black,White,Anthracite,Stealth, 10 M US,1477353600.0,2016.0,10.0,43.0,25.0,1.0,299.0,1477353600.0
5.0,AD7ZF3D5JH9HL,B010RRWKT4,Fit to size. Comfortable,Five Stars,1477267200.0,0, Blue Tint,Green Glow,Hasta,White, 8.5 M US,1477267200.0,2016.0,10.0,43.0,24.0,0.0,298.0,1477267200.0
5.0,A2HL6AXS8GU07F,B010RRWKT4,Picky daughter actually loves them.,Worth it.,1476835200.0,0, Blue Tint,Green Glow,Hasta,White, 9 M US,1476835200.0,2016.0,10.0,42.0,19.0,2.0,293.0,1476835200.0
5.0,A3GJ2XW7W3VC5L,B010RRWKT4,Fit like a dream! Great for cross-training/HITT videos I do everyday. Great for walking too. Look amazing!,Great sneakers!,1476662400.0,5, Green Glow,Seaweed - Hasta - White,missing,missing, 8.5 M US,1476662400.0,2016.0,10.0,42.0,17.0,0.0,291.0,1476662400.0
5.0,A1X1ZJUOWLSFPG,B010RRWKT4,Most comfortable training shoes I've worn in a long time.,Lightweight yet supportive,1476489600.0,0, Grey,missing,missing,missing, 8 M US,1476489600.0,2016.0,10.0,41.0,15.0,5.0,289.0,1476489600.0
4.0,A2QVLSH9P0BFA6,B010RRWKT4,"I bought these sneakers for boot camp class.  They are very light weight and different than other sneakers that I have owned.  Have only used them a few times, but like them so far.",but like them so far,1476144000.0,0, Cool Grey,Volt,Pure Platinum,missing, 12 M US,1476144000.0,2016.0,10.0,41.0,11.0,1.0,285.0,1476144000.0
3.0,A17SQ5GHL7FCTZ,B010RRWKT4,I got a hot spot on the bottom of my foot the first day I wore them.,Great red color,1475971200.0,0, Pure Platinum,Blue Glow,Wolf Grey,missing, 9.5 M US,1475971200.0,2016.0,10.0,40.0,9.0,6.0,283.0,1475971200.0
4.0,A2JYB3OMH5QEBV,B010RRWKT4,"Still breaking them in for use at the gym.  I think once I get used to them, they'll work great!  :)",they'll work great!: ),1475625600.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1475625600.0,2016.0,10.0,40.0,5.0,2.0,279.0,1475625600.0
3.0,A717DJ1DZRTC5,B010RRWKT4,Not a fan. Shoes looked great but too narrow for most feet.,Shoes looked great but too narrow for most feet,1475280000.0,0, Black,White,Anthracite,Stealth, 7 M US,1475280000.0,2016.0,10.0,39.0,1.0,5.0,275.0,1475280000.0
5.0,A2NKNE9SV2KIN2,B010RRWKT4,"I love these shoes. I exercise in them as well as just take them on longer walks. Feels good, looks GREAT!!",I love these shoes,1474848000.0,0, Blue Tint,Green Glow,Hasta,White, 9 M US,1474848000.0,2016.0,9.0,39.0,26.0,0.0,270.0,1474848000.0
5.0,AZ3KLARHNWMNZ,B010RRWKT4,fits perfect,Five Stars,1474588800.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1474588800.0,2016.0,9.0,38.0,23.0,4.0,267.0,1474588800.0
5.0,A218T4MO2D9DF3,B010RRWKT4,Very comfortable shoes. I have wide feet with falling arches. These help both and are comfortable enough that I can be in them all day long.,Very comfortable shoes. I have wide feet with falling arches,1474156800.0,3, Blue Tint,Green Glow,Hasta,White, 7 M US,1474156800.0,2016.0,9.0,37.0,18.0,6.0,262.0,1474156800.0
1.0,A39XW67H6XEUOJ,B010RRWKT4,"Unfortunately, this Flex Supreme does NOT have enough support over the toe and ankle are for my requirements.
Returning for credit.  Thanks anyway.",Did not fit my feet,1473638400.0,0, black,missing,missing,missing, 6 M US,1473638400.0,2016.0,9.0,37.0,12.0,0.0,256.0,1473638400.0
1.0,A3SM5XENOINDNH,B010RRWKT4,After using this shoes seven times for regular activities like walking or dancing the sole came out. I am very disappointed. I don't recommend this product at all. The worse part is that I can not return this item because the return window closed 4 days ago.,Poor Quality. Don't buy.,1473552000.0,14, Black,White,Anthracite,Stealth, 9 B(M) US,1473552000.0,2016.0,9.0,36.0,11.0,6.0,255.0,1473552000.0
5.0,AMDBCZOTA9PVG,B010RRWKT4,Fit like gloves to my feet! Perfect for workouts.,Five Stars,1473379200.0,0, Blue Tint,Green Glow,Hasta,White, 8 M US,1473379200.0,2016.0,9.0,36.0,9.0,4.0,253.0,1473379200.0
4.0,AIIPH3GX5LWS0,B010RRWKT4,"I've worn these to work out for 5 days in a row now. Initially, my arches ached but over time the discomfort subsided entirely. I've done everything from bootcamps, resistance training, running and Zumba. So yeah.., they are truly crosstrainers ;-)",Does the job!,1473120000.0,2, Wolf Grey,Black-pink Blast,White,missing, 7 M US,1473120000.0,2016.0,9.0,36.0,6.0,1.0,250.0,1473120000.0
4.0,ASOSP4VAUDB7I,B010RRWKT4,I liked these shoes a lot. Very light weight. I didn't give a 5 because the color was a little lighter than I thought it was going to be but still a great shoe. Very comfortable,I liked these shoes a lot,1472774400.0,0, Black,White,Anthracite,Stealth, 7 M US,1472774400.0,2016.0,9.0,35.0,2.0,4.0,246.0,1472774400.0
5.0,A11JLWK8H96AU,B010RRWKT4,Love them !!!,Five Stars,1472428800.0,0, Black,White,Anthracite,Stealth, 8 M US,1472428800.0,2016.0,8.0,35.0,29.0,0.0,242.0,1472428800.0
5.0,AC5WLG32YTU5K,B010RRWKT4,I love these shoes! Great arch support and perfect for cardio.,Five Stars,1472256000.0,0, Wolf Grey,Black-pink Blast,White,missing, 11 B(M) US,1472256000.0,2016.0,8.0,34.0,27.0,5.0,240.0,1472256000.0
5.0,A2MIBT81MX859C,B010RRWKT4,I workout at the local crossfit and find that these shoes help give me good support  with my endurance workouts.,... crossfit and find that these shoes help give me good support with my endurance workouts,1472256000.0,5, Black,White,Anthracite,Stealth, 9 B(M) US,1472256000.0,2016.0,8.0,34.0,27.0,5.0,240.0,1472256000.0
3.0,A2YPMEQ0QQ2I50,B010RRWKT4,"These shoes look really great. However, slightly loose. The problems with lack of support arose when I exercised. It feels like there is little to no support in them. Possibly this is a shoe more geared for an office environment or short walking distances.",Unnacceptable. Zero support,1472169600.0,2, Wolf Grey,Black-pink Blast,White,missing, 8.5 M US,1472169600.0,2016.0,8.0,34.0,26.0,4.0,239.0,1472169600.0
5.0,A12LDKOWDBPQTC,B010RRWKT4,These are my favorite walk around shoes! I can wear them all day and not be in pain! Love em!,Great for walking!,1471910400.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1471910400.0,2016.0,8.0,34.0,23.0,1.0,236.0,1471910400.0
5.0,A2S1234WV0NH27,B010RRWKT4,"Favorite training and walking-around sneakers.
They look good with just about anything, and are comfortable for most situations.
With the exception of running (for which I use proper Mizuno running sneakers with an arch-support insole), these sneakers are my go-to.
If I could, I'd take away a 1/2 star for arch support - I have a slightly wider front of the foot and arches that are a little on the high side, so I do look for a good under the foot fit. I could probably tie the laces differently or put in an insole(they're pretty expensive), but as is, when I did a zumba class in these, my arch began to twinge :(
However, this is overall an awesome shoe that I will continue to stick with for going out, day to day walking, and for training and gym use (with the exception of running and zumba (although hip-hop was fine). The shoes have a great flexibility to them and don't look ""dirty"" easily. My previous pair of flex supreme TR 3s have lasted for a good 2 years and are just now on the verge of being worn out. This is the optimal sneaker that is flexible in more ways than one: from pointing you toes to leg-pressing, from gym use to shopping to adding a sporty edge to a dressy night out, the flex has it all.",Simply Supreme.,1471651200.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1471651200.0,2016.0,8.0,33.0,20.0,5.0,233.0,1471651200.0
5.0,A3R2PQ01UGPDOX,B010RRWKT4,"Love these! I have 3 pairs...they're so comfortable - I'm on my feet all day & my feet actually don't hurt at the end of the day when I wear these :)
I've learned to get these 1/2 size smaller....I'm normally a size 7 and the 6 1/2 fit perfectly",Soooo comfortable.....,1471219200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 7 B(M) US,1471219200.0,2016.0,8.0,33.0,15.0,0.0,228.0,1471219200.0
5.0,AV2MXVWMTERBK,B010RRWKT4,Great shoes. Lightweight and comfortable,Five Stars,1471219200.0,0, Wolf Grey,Black-pink Blast,White,missing, 8.5 M US,1471219200.0,2016.0,8.0,33.0,15.0,0.0,228.0,1471219200.0
5.0,A2UE1H1A7NH56P,B010RRWKT4,BEST. SHOES. EVER.  I bought two pairs in different colors- black n' white and the pink and white...  They have AWESOME support for whatever you use them for.. I have one for work and the other for training/running/etc in...,BEST SHOES EVER!,1471132800.0,0, Blue Tint,Green Glow,Hasta,White, 9 M US,1471132800.0,2016.0,8.0,32.0,14.0,6.0,227.0,1471132800.0
5.0,A36XF6818PQ4DJ,B010RRWKT4,These sneakers give me the motivation to workout because they feel so good and are great for any training,... me the motivation to workout because they feel so good and are great for any training,1470614400.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1470614400.0,2016.0,8.0,32.0,8.0,0.0,221.0,1470614400.0
3.0,A2SF88GW3AWEFK,B010RRWKT4,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,1470355200.0,2, Wolf Grey,Black-pink Blast,White,missing, 6.5 M US,1470355200.0,2016.0,8.0,31.0,5.0,4.0,218.0,1470355200.0
5.0,AIM9MWMG87AWG,B010RRWKT4,Size 5. Very comfortable shoes. Love!,Very comfortable shoes. Love,1469577600.0,0, Black,White,Anthracite,Stealth, 8 M US,1469577600.0,2016.0,7.0,30.0,27.0,2.0,209.0,1469577600.0
3.0,A3IO5BLF4EPZDR,B010RRWKT4,I always buy the same size this ones came to large,large shoe,1469059200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8.5 B(M) US,1469059200.0,2016.0,7.0,29.0,21.0,3.0,203.0,1469059200.0
5.0,A26TU9F2BSPSGT,B010RRWKT4,"Nice shoes, fit good",Five Stars,1468886400.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 8 W US,1468886400.0,2016.0,7.0,29.0,19.0,1.0,201.0,1468886400.0
5.0,ABRX0RQNRXX85,B010RRWKT4,I bought these for my wife. She saw them in the store but did not have their size so i ordered on amazon. She loves them . She already had for a couple of months and no complains at all. One of her favorites shoes for running or for her job since she walks a lot in the warehouse. Now she loves me more. :),My wife loves these shoes.,1468800000.0,0, Black,White,Anthracite,Stealth, 7.5 B(M) US,1468800000.0,2016.0,7.0,29.0,18.0,0.0,200.0,1468800000.0
5.0,A2GXUQFUWMZ2FH,B010RRWKT4,Love these shoes. My feet have been weird since I was pregnant and my old shoes were uncomfortable. These are very comfy and help me get active. They are also stylish and go with anything.,Love Love Love,1468368000.0,0, Wolf Grey,Platinum,White,Crimson, 9.5 M US,1468368000.0,2016.0,7.0,28.0,13.0,2.0,195.0,1468368000.0
5.0,AS378UOMHULXO,B010RRWKT4,"Look better than the picture, very comfortable, great support.",PERFECT,1467331200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1467331200.0,2016.0,7.0,26.0,1.0,4.0,183.0,1467331200.0
5.0,A3QX1A6IPFQTN9,B010RRWKT4,Love my new Nike's.  It's been years since I've been able to wear them (sizing changed years ago and I just couldn't wear them any more) but now the new styles and sizing are perfect.  Lightweight shoe with tons of style.  The Fog color is just what I was looking for...not black and not neon!  I wore them to participate in Relay for Life (24 hour walk) and they held up great!,Nice shoe,1467331200.0,5, Black,White,Anthracite,Stealth, 11 M US,1467331200.0,2016.0,7.0,26.0,1.0,4.0,183.0,1467331200.0
5.0,A3LJ4LLR2UX4CB,B010RRWKT4,"I am so happy with this purchase. I feel like I'm barely wearing a sneaker when working out. Another plus is that when I take off my sneaker, my sock is barely sweaty! I have never had that experience with a shoe. The shoe is also very attractive and flattering and looks nice on my feet.",I am so happy with this purchase,1467072000.0,7, Black,White,Anthracite,Stealth, 7.5 B(M) US,1467072000.0,2016.0,6.0,26.0,28.0,1.0,180.0,1467072000.0
